1071	30,68334675
793	16,350074
900	21,6675
1200	36,72
1372	43,765428
1509	50,66505225
406	3,626392
844	19,58924
951	22,1578245
183	0,736758
560	7,6048
1855	80,00383125
609	10,5701085
1317	48,99931425
1135	28,01889375
1743	80,5082985
961	24,24242625
520	7,2332
1413	42,9262335
1602	71,217711
194	0,969127
1512	50,866704
57	0,081225
1143	29,3951025
1854	73,902294
178	0,697048
716	12,8164
575	8,01765625
331	2,739025
1078	30,504705
1260	36,9117
591	8,29542375
1230	34,7967
1451	52,635025
1994	100
1972	97,2196
648	11,862288
1779	76,74739425
1535	67,1524125
1876	87,104556
1570	70,24965
1729	80,714907
295	1,91455
1545	53,11130625
1976	84,924528
972	21,966228
95	0,207575
1299	42,60687525
848	16,898944
1969	84,32390175
1884	76,313304
600	7,83
705	14,28946875
331	2,93075675
1993	84,40604125
99	0,21317175
1271	34,32812125
1231	35,98982375
517	6,34811375
12	0,003456
418	4,630186
1370	45,98405
1205	33,396575
1993	84,40604125
711	10,74232125
501	6,21227475
225	1,27828125
339	3,102867
578	7,51689
240	1,2528
1827	74,26892025
266	1,94579
1135	32,205625
176	0,665984
483	5,365647
574	9,225328
1471	55,71890575
268	1,759688
1305	37,04079375
598	9,387105
1202	38,287306
290	2,165575
1366	40,584543
617	10,56411975
1185	31,24400625
237	1,2638025
1930	97,778625
1021	29,7095685
210	1,025325
568	7,420352
814	18,552688
1614	55,356165
973	24,614954
1089	27,57266325
1523	57,40834275
1057	27,931225
1873	88,58025725
396	4,077216
923	18,742438
1913	96,9785785
1147	37,82375875
6	0,0009
724	13,75962
1988	100
1217	35,91640825
1391	49,3394655
521	6,1074225
1400	45,08
715	12,2694
199	1,13852875
350	3,215625
139	0,4154015
1994	100
463	5,62718625
1003	22,88670475
1084	31,432748
1102	27,931292
47	0,055225
1593	55,19386575
1086	32,138541
120	0,4104
1561	63,354746
1089	29,35154475
1527	62,956683
240	1,4544
1638	62,380773
1679	60,6093815
1901	81,3105225
1984	100
1760	89,056
740	14,6483
407	4,09981275
1331	44,289025
1477	58,35590075
427	4,1024025
159	0,54986175
1351	47,91152625
1747	72,48521375
1214	41,634737
1837	73,39687575
634	9,144499
398	4,316509
1961	100
299	2,48087775
1708	80,22476
1391	55,62782875
646	10,015584
1492	57,877664
1390	47,33645
824	17,653376
20	0,0106
1082	30,438824
1255	41,34440625
950	23,690625
864	19,968768
1079	33,47192875
1137	29,733687
1690	66,404325
1582	60,065376
1987	100
816	17,978112
802	18,492115
1091	28,566744
1598	58,094491
1675	73,64765625
1374	42,949179
1531	64,4589275
215	1,16718125
1860	97,7337
477	4,8918735
1714	74,179349
1381	41,48075175
548	6,681764
264	1,759824
452	4,903296
1452	44,80146
302	2,530911
373	3,99995875
210	1,1025
772	17,13454
1588	54,217496
468	5,366088
216	1,213056
1389	48,233025
56	0,080752
688	10,65024
886	20,017398
1263	40,27801725
1270	39,51605
780	13,9932
378	3,464937
936	21,026304
1478	46,966406
1083	25,51033575
272	1,979072
262	1,54449
939	21,161304
1997	100
1946	93,726171
279	1,7514225
141	0,50199525
1947	100
60	0,0927
267	1,853514
1279	46,6214685
51	0,057222
1628	65,597004
678	10,572732
1523	49,28999125
1928	99,434672
1717	71,49115825
21	0,00937125
1013	21,80609125
231	1,24064325
1636	60,22116
1889	89,208025
912	18,090432
28	0,02058
225	1,30359375
1291	39,58367375
44	0,0484
482	5,982343
740	13,5531
1716	74,352564
754	13,217997
588	8,384292
1541	52,83665225
109	0,3386085
500	5,625
1456	55,64832
862	16,532729
1822	70,543285
932	21,932756
498	7,130115
78	0,16731
96	0,262656
1813	73,9568025
709	13,44671675
1160	29,6032
838	19,487271
944	23,615104
53	0,05969125
1863	76,356918
652	12,115464
1590	59,41035
224	1,116416
1609	59,544263
878	16,766727
1557	55,15166475
753	13,3247115
1062	32,425515
1628	67,584792
363	3,689532
766	13,20201
560	7,2128
1593	71,68858425
64	0,096256
1709	75,937706
1256	35,49456
125	0,4140625
1822	78,842495
1724	66,87396
1428	44,352252
1842	77,189931
758	15,656869
1390	53,615775
1364	51,628764
145	0,5361375
1080	25,9524
1668	70,251156
1449	56,689227
707	12,87111175
949	23,19047575
899	19,8009245
1819	92,645308
207	1,06051275
1513	65,2413165
1277	42,398954
1847	73,3452935
683	10,729247
1196	40,409252
1459	59,603068
293	2,1033005
301	2,19707425
680	11,4444
1872	83,22912
1307	47,40390975
1129	34,09664675
628	11,042752
151	0,5586245
1145	34,08665
17	0,00671925
1783	71,5295025
1444	56,298672
1834	87,452456
440	5,324
642	10,510182
1987	86,859718
1041	25,19558325
521	7,53248775
230	1,309275
1175	34,17046875
812	17,472616
914	20,467202
962	24,986988
282	1,709766
783	13,33468575
689	10,918583
616	10,055584
74	0,146483
1555	64,68216875
982	27,483234
1384	42,140032
1792	69,042176
1306	43,920127
1780	74,4574
10	0,0024
1273	36,05677025
218	1,128695
839	18,12596575
388	4,027052
1053	26,0570115
413	4,22158275
1957	100
856	20,516608
14	0,004753
740	15,3328
1632	73,910016
109	0,2673225
1086	28,010655
546	8,19819
421	4,8741275
343	3,294172
701	10,5651215
20	0,0091
388	3,95178
1312	44,754944
1285	42,93185
1824	93,987072
1062	25,37649
269	1,736664
1129	31,2287045
1550	53,455625
69	0,11545425
637	10,65143625
175	0,765625
1902	98,579709
260	1,5379
1919	100
1761	70,55050275
102	0,262701
1144	32,7184
1510	48,452125
1096	34,53496
834	18,953901
667	10,78855825
1448	47,17584
1181	33,474264
1755	81,6206625
1385	48,43518125
1279	42,94082625
1105	25,94678125
200	1,05
971	25,22099675
1220	36,8379
239	1,44230525
1286	35,143165
1593	65,34446175
50	0,05875
930	23,78475
258	1,880433
523	6,7014605
1924	99,022508
1287	35,6119335
1518	51,271209
720	11,2752
1706	66,940028
1892	81,437356
558	8,796033
1673	67,174296
1764	87,127488
1093	32,255523
1225	41,2671875
1141	37,42907875
1596	66,227616
801	16,84202625
1654	78,651835
331	2,71163475
1623	67,82882175
536	7,326048
1543	64,87813525
953	24,521643
1642	73,470469
785	15,86779375
705	11,05880625
1727	78,29138625
801	13,95482175
1110	26,49015
185	0,98396875
1012	22,787204
387	4,193532
1645	71,03315625
851	16,83767325
1881	100
1560	69,966
1460	59,6848
1165	30,5375625
344	3,372576
137	0,4598405
639	10,208025
1547	58,03531825
342	2,777895
939	21,82259475
442	4,835259
883	18,12776925
888	20,896416
1416	51,128928
1455	53,9841375
1373	51,36976525
798	15,124095
420	3,7485
1742	66,760408
1641	59,243382
1257	34,761078
451	5,7969285
502	5,418086
888	17,74224
1007	28,64688425
1499	53,36627375
1985	99,49068125
1332	39,032928
1621	66,34793525
1395	51,5696625
1675	63,1265625
1720	68,7828
1367	42,979847
263	1,6254715
1878	78,473169
37	0,03935875
305	2,48841875
1973	95,3718605
1260	38,8962
274	1,632903
378	3,286332
980	22,3293
299	1,89977125
888	22,67064
948	20,894868
529	7,835548
363	3,52482075
788	17,231196
951	22,610025
735	13,10045625
2000	100
1911	78,5163015
16	0,006144
1289	42,78416575
565	7,980625
1132	32,0356
952	25,829664
182	0,712166
1472	53,086208
1097	25,57244125
1568	54,089728
499	6,66077675
317	2,48710275
1301	43,1613255
1272	38,022624
84	0,19404
538	7,019017
867	17,85261375
1243	44,42015875
43	0,03929125
196	1,075648
1005	25,7556375
467	5,1250915
1394	52,953181
1812	81,262764
286	2,024451
997	21,868198
1589	68,80409725
1769	88,40444825
1728	82,861056
1783	89,80926425
570	7,7976
1819	87,6821665
1319	50,01812875
49	0,064827
100	0,265
1361	53,25422875
1870	97,9132
692	10,535008
1087	28,9484405
686	10,353112
1143	33,64106175
938	22,436022
96	0,246528
1796	75,801976
729	12,88744425
1720	73,96
461	5,4192855
1113	31,89830175
172	0,835748
1775	67,7384375
1530	51,4998
176	0,689216
741	14,276106
187	0,8917095
1834	89,134234
828	14,56866
390	4,2588
311	2,7565485
564	7,872876
988	21,231132
722	12,641137
1909	97,48451675
286	2,208492
1067	32,16231425
1992	84,32136
247	1,7387565
848	15,820288
1078	24,984806
835	15,33895
1303	39,049607
1820	91,091
1500	57,9375
1797	81,53752725
322	2,306969
1699	80,824828
907	23,23983425
1749	71,12177325
1296	46,609344
1682	70,7281
294	2,37699
323	2,84296525
1149	28,3843215
1918	96,566505
1557	66,06078525
236	1,364552
1119	34,4344275
770	12,895575
1938	100
1701	65,82487275
428	5,083356
1398	42,508287
748	15,805988
1885	85,2774
1102	31,574504
45	0,0556875
1152	31,186944
1888	98,02496
1032	25,29432
1960	95,0796
1493	56,8407495
340	2,9478
290	2,081475
863	16,19872575
281	1,737142
1515	56,2330125
253	1,600225
1117	32,75183625
1286	43,412145
382	3,757543
1655	62,31281875
1092	29,215368
1370	50,6763
1300	36,7575
3	0,00019125
1571	55,5309225
1609	60,8387035
1352	49,810384
1682	61,533447
411	4,51863675
770	16,6012
265	1,59761875
1560	66,3156
678	10,802574
1541	66,491068
1281	43,07522625
817	15,0185025
789	14,6292435
377	3,37556375
1788	75,128184
561	7,00254225
1685	67,43159375
254	1,838706
1662	74,580588
247	1,29644125
1146	36,772848
1557	69,69715875
1280	36,4544
1379	43,737743
1504	61,639936
1027	26,368225
1317	37,72513575
841	20,1575085
241	1,4229845
1532	59,262356
1110	34,190775
28	0,019404
492	6,838308
1914	79,678863
1565	52,04603125
1792	68,23936
692	11,013872
337	2,839225
1090	32,67275
544	7,990272
1756	80,171936
765	16,23999375
1525	57,55921875
545	7,2771125
1627	72,7960475
129	0,43682625
1331	41,6316835
120	0,4068
261	1,703025
1983	100
1373	48,0707895
1605	66,33264375
1255	35,83181875
422	4,852789
486	6,790635
1276	39,483268
385	3,89090625
524	7,89406
1	0,000022
1277	40,36054275
1564	60,540876
538	7,887349
108	0,268272
266	1,503565
405	3,56754375
514	6,935145
1814	84,732847
1057	28,21053725
177	0,66574125
859	17,52467375
589	7,54553175
701	12,40787525
1754	71,528997
1209	39,09996675
338	2,970344
57	0,07391475
977	23,3859605
1143	32,98783725
1092	33,388992
143	0,49588825
1831	84,65216525
1894	77,125574
953	25,20279975
1237	33,663718
94	0,24299
1390	54,581825
541	7,4633655
